,Scaled_deg_tag_protein,Scaled_no_deg_tag_protein,Time_model
511,0.6861186982031895,9.85357505141948,511.51151151151157
512,0.6857209887578916,9.859024973445884,512.5125125125126
513,0.6852532188904809,9.864388510947892,513.5135135135135
514,0.6847158784380766,9.869666424978845,514.5145145145145
515,0.6841094866515661,9.874859473760564,515.5155155155155
516,0.6834345897021056,9.879968412695959,516.5165165165166
517,0.682691758158463,9.884993994447852,517.5175175175176
518,0.6818815858875711,9.889936968770249,518.5185185185186
519,0.681004687221908,9.894798082351764,519.5195195195196
520,0.6800616956146603,9.899578078435814,520.5205205205206
521,0.6790532615692586,9.904277697211603,521.5215215215215
522,0.677980051899278,9.90889767573169,522.5225225225225
523,0.6768427466920603,9.913438747744971,523.5235235235235
524,0.6756420398751259,9.917901643598647,524.5245245245246
525,0.6743786367147923,9.922287090181596,525.5255255255256
526,0.6730532529893993,9.92659581087504,526.5265265265266
527,0.6716666138526779,9.930828525501916,527.5275275275276
528,0.6702194528191568,9.93498595024506,528.5285285285286
529,0.6687125108207119,9.93906879769586,529.5295295295296
530,0.6671465352891432,9.943077776633709,530.5305305305305
531,0.6655222793922865,9.947013592197946,531.5315315315315
532,0.6638405012167758,9.950876945591729,532.5325325325326
533,0.6621019630835054,9.954668534228242,533.5335335335336
534,0.6603074308826156,9.95838905159787,534.5345345345346
535,0.6584576734603813,9.962039187156535,535.5355355355356
536,0.6565534620536192,9.965619626499901,536.5365365365366
537,0.654595569764873,9.96913105101977,537.5375375375376
538,0.652584771076104,9.972574138280056,538.5385385385385
539,0.6505218413989535,9.975949561645404,539.5395395395395
540,0.6484075566600642,9.979257990274952,540.5405405405406
541,0.646242692920139,9.98250008916513,541.5415415415416
542,0.6440280260075482,9.985676519219616,542.5425425425426
543,0.6417643312200838,9.988787936944204,543.5435435435436
544,0.6394523829990665,9.991834994522963,544.5445445445446
545,0.6370929546686779,9.994818340182658,545.5455455455456
546,0.6346868181818432,9.99773861749911,546.5465465465466
547,0.6322347438903988,10.000596465846693,547.5475475475477
548,0.6297375003356257,10.00339252035323,548.5485485485486
549,0.6271958540535689,10.006127411657577,549.5495495495496
550,0.6246105694051529,10.008801766050748,550.5505505505506
551,0.621982408408541,10.011416205416756,551.5515515515516
552,0.6193121306058723,10.013971347212612,552.5525525525526
553,0.6166004929485522,10.0164678044419,553.5535535535536
554,0.613848249662066,10.01890618564072,554.5545545545546
555,0.611056152172076,10.021287094852472,555.5555555555557
556,0.6082249490015028,10.023611131739697,556.5565565565566
